Actual,Predictied,MSE,MAE,Psuedo_r2
1.9850309144158802,0.33715327669108464,9.199874506843134,2.33695200317683,-0.0384892026495085
2.0366598778004072,0.4642383305322245,9.199874506843134,2.33695200317683,-0.0384892026495085
-0.3468208092485549,1.0955878469625597,9.199874506843134,2.33695200317683,-0.0384892026495085
0.7748857540234453,0.5422546020891524,9.199874506843134,2.33695200317683,-0.0384892026495085
1.3274336283185841,0.851202468665782,9.199874506843134,2.33695200317683,-0.0384892026495085
-2.372393961179008,-0.37004676634213624,9.199874506843134,2.33695200317683,-0.0384892026495085
5.626465225319093,-0.41065949840545785,9.199874506843134,2.33695200317683,-0.0384892026495085
5.200845665961945,0.5093574330059105,9.199874506843134,2.33695200317683,-0.0384892026495085
2.602523659305994,1.3555869006609962,9.199874506843134,2.33695200317683,-0.0384892026495085
4.835542464408444,-1.1413270484446225,9.199874506843134,2.33695200317683,-0.0384892026495085
-3.6585365853658534,1.5807926028384618,9.199874506843134,2.33695200317683,-0.0384892026495085
-0.2690238278247502,1.2763641913151766,9.199874506843134,2.33695200317683,-0.0384892026495085
0.3951367781155016,0.750142377801812,9.199874506843134,2.33695200317683,-0.0384892026495085
-0.7564296520423601,-0.830324672485924,9.199874506843134,2.33695200317683,-0.0384892026495085
0.9145129224652087,0.560815236330369,9.199874506843134,2.33695200317683,-0.0384892026495085
0.4878842088144414,1.6877014234152514,9.199874506843134,2.33695200317683,-0.0384892026495085
-1.7784552845528454,-0.9510350311267851,9.199874506843134,2.33695200317683,-0.0384892026495085
-3.9309683604985617,0.001989271065425509,9.199874506843134,2.33695200317683,-0.0384892026495085
-4.316006755488835,-0.527215016703975,9.199874506843134,2.33695200317683,-0.0384892026495085
-1.7802233371095648,1.4238798118388203,9.199874506843134,2.33695200317683,-0.0384892026495085
6.466632177961717,0.8617632693656458,9.199874506843134,2.33695200317683,-0.0384892026495085
4.911323328785812,1.0564401556362344,9.199874506843134,2.33695200317683,-0.0384892026495085
3.3468802295003584,1.3250447014446336,9.199874506843134,2.33695200317683,-0.0384892026495085
0,1.4269249634125234,9.199874506843134,2.33695200317683,-0.0384892026495085
0.7347254447022429,1.1906194547779005,9.199874506843134,2.33695200317683,-0.0384892026495085
-4.746423927178153,0.19451156926086682,9.199874506843134,2.33695200317683,-0.0384892026495085
1.732223179251603,2.100881997986487,9.199874506843134,2.33695200317683,-0.0384892026495085
2.8089887640449436,0.551669238993042,9.199874506843134,2.33695200317683,-0.0384892026495085
-4.13022351797862,1.3554427719512294,9.199874506843134,2.33695200317683,-0.0384892026495085
1.0092771944132939,1.661690877905323,9.199874506843134,2.33695200317683,-0.0384892026495085
1.5804327375352776,1.0234138776489243,9.199874506843134,2.33695200317683,-0.0384892026495085
2.913825170489771,1.6045224023945688,9.199874506843134,2.33695200317683,-0.0384892026495085
